"global_line_item_id","order_id","order_created_at","website","customer_id","NA","NA","total_price","currency","total_price_after_currency","new"
"11359173255","6053716615","2017-09","A","301448",NA,NA,37,34.6,1280.2,"new"
"11359188039","6053725639","2017-09","A","301451",NA,NA,83,34.6,2871.8,"new"
"11359290055","6053784519","2017-09","A","301461",NA,NA,78,34.6,2698.8,"new"
"11359361351","6053827143","2017-09","A","301467",NA,NA,22,34.6,761.2,"new"
"11359369159","6053830599","2017-09","A","301469",NA,NA,54,34.6,1868.4,"new"
"11359392647","6053843271","2017-09","A","301471",NA,NA,85,34.6,2941,"new"
"11359524103","6053920839","2017-09","A","211923",NA,NA,11,34.6,380.6,"new"
"11359602951","6053968391","2017-09","A","297711",NA,NA,34,34.6,1176.4,"new"
"11359603335","6053968647","2017-09","A","301485",NA,NA,16,34.6,553.6,"new"
"11359753671","6054060167","2017-09","A","301498",NA,NA,67,34.6,2318.2,"new"
"11359776839","6054073991","2017-09","A","301500",NA,NA,87,34.6,3010.2,"new"
"11359809287","6054093831","2017-09","A","301502",NA,NA,18,34.6,622.8,"new"
"11359828231","6054104519","2017-09","A","301503",NA,NA,52,34.6,1799.2,"new"
"11359868871","6054129287","2017-09","A","210939",NA,NA,63,34.6,2179.8,"new"
"11359918535","6054159431","2017-09","A","180998",NA,NA,24,34.6,830.4,"new"
"11359975239","6054194567","2017-09","A","301515",NA,NA,54,34.6,1868.4,"new"
"11360015687","6054218823","2017-09","A","227897",NA,NA,31,34.6,1072.6,"new"
"11360017287","6054220103","2017-09","A","301517",NA,NA,28,34.6,968.8,"new"
"11360030535","6054228231","2017-09","A","301518",NA,NA,46,34.6,1591.6,"new"
"11360041159","6054235015","2017-09","A","301521",NA,NA,81,34.6,2802.6,"new"
"11360057735","6054245575","2017-09","A","189415",NA,NA,13,34.6,449.8,"new"
"11360076103","6054258247","2017-09","A","301523",NA,NA,34,34.6,1176.4,"new"
"11360080135","6054260999","2017-09","A","301524",NA,NA,32,34.6,1107.2,"new"
"11360082503","6054262279","2017-09","A","301525",NA,NA,78,34.6,2698.8,"new"
"11360119303","6054284039","2017-09","A","301527",NA,NA,49,34.6,1695.4,"new"
"11360243207","6054355143","2017-09","A","301532",NA,NA,16,34.6,553.6,"new"
"11360326663","6054402439","2017-09","A","301538",NA,NA,11,34.6,380.6,"new"
"11360360903","6054419847","2017-09","A","301539",NA,NA,10,34.6,346,"new"
"11360403911","6054442055","2017-09","A","301542",NA,NA,39,34.6,1349.4,"new"
"11360435271","6054458631","2017-09","A","301544",NA,NA,30,34.6,1038,"new"
"11360446023","6054464583","2017-09","A","301546",NA,NA,96,34.6,3321.6,"new"
"11360455751","6054469063","2017-09","A","301548",NA,NA,77,34.6,2664.2,"new"
"11360510663","6054501255","2017-09","A","3162",NA,NA,35,34.6,1211,"new"
"11360531207","6054513607","2017-09","A","301550",NA,NA,58,34.6,2006.8,"new"
"11360633479","6054573831","2017-09","A","301555",NA,NA,50,34.6,1730,"new"
"11360686919","6054603847","2017-09","A","301556",NA,NA,29,34.6,1003.4,"new"
"11360688711","6054604743","2017-09","A","301557",NA,NA,40,34.6,1384,"new"
"11360696135","6054608967","2017-09","A","210338",NA,NA,17,34.6,588.2,"new"
"11360890567","6054713607","2017-09","A","301562",NA,NA,22,34.6,761.2,"new"
"11360988423","6054766087","2017-09","A","301564",NA,NA,18,34.6,622.8,"new"
"11360999047","6054773575","2017-09","A","301565",NA,NA,17,34.6,588.2,"new"
"11361349831","6054968327","2017-09","A","301571",NA,NA,51,34.6,1764.6,"new"
"11361457415","6055022087","2017-09","A","301573",NA,NA,23,34.6,795.8,"new"
"11361710855","6055157063","2017-09","A","101235",NA,NA,98,34.6,3390.8,"new"
"11361927559","6055294919","2017-09","A","301584",NA,NA,40,34.6,1384,"new"
"11362118151","6055396295","2017-09","A","214944",NA,NA,79,34.6,2733.4,"new"
"11362709511","6055720775","2017-09","A","301602",NA,NA,20,34.6,692,"new"
"11362981319","6055875079","2017-09","A","301619",NA,NA,68,34.6,2352.8,"new"
"11363759303","6056316103","2017-09","A","299376",NA,NA,11,34.6,380.6,"new"
"11363794951","6056329031","2017-09","A","301682",NA,NA,17,34.6,588.2,"new"
"11363816711","6056339847","2017-09","A","286610",NA,NA,48,34.6,1660.8,"new"
"11363851719","6056360007","2017-09","A","301688",NA,NA,47,34.6,1626.2,"new"
"11363908167","6056387527","2017-09","A","229659",NA,NA,49,34.6,1695.4,"new"
"11364111303","6056492423","2017-09","A","191322",NA,NA,90,34.6,3114,"new"
"11364189255","6056532999","2017-09","A","301708",NA,NA,14,34.6,484.4,"new"
"11364190727","6056534279","2017-09","A","301709",NA,NA,56,34.6,1937.6,"new"
"11364235463","6056558279","2017-09","A","301712",NA,NA,73,34.6,2525.8,"new"
"11364274631","6056580103","2017-09","A","301716",NA,NA,84,34.6,2906.4,"new"
"11364309383","6056596359","2017-09","A","301722",NA,NA,92,34.6,3183.2,"new"
"11364379463","6056635847","2017-09","A","231112",NA,NA,41,34.6,1418.6,"new"
"11364444231","6056669319","2017-09","A","301728",NA,NA,58,34.6,2006.8,"new"
"11364466823","6056683463","2017-09","A","294927",NA,NA,10,34.6,346,"new"
"11364621191","6056769287","2017-09","A","301733",NA,NA,89,34.6,3079.4,"new"
"11364724807","6056824199","2017-09","A","301743",NA,NA,71,34.6,2456.6,"new"
"11364780679","6056852231","2017-09","A","301750",NA,NA,22,34.6,761.2,"new"
"11364921543","6056926023","2017-09","A","301761",NA,NA,89,34.6,3079.4,"new"
"11365157639","6057046407","2017-09","A","301774",NA,NA,15,34.6,519,"new"
"11365160455","6057048007","2017-09","A","301775",NA,NA,67,34.6,2318.2,"new"
"11365357959","6057166855","2017-09","A","301780",NA,NA,12,34.6,415.2,"new"
"11365582407","6057287111","2017-09","A","301796",NA,NA,53,34.6,1833.8,"new"
"11365635975","6057313095","2017-09","A","301800",NA,NA,64,34.6,2214.4,"new"
"11365675527","6057333639","2017-09","A","301802",NA,NA,57,34.6,1972.2,"new"
"11365738311","6057367239","2017-09","A","301807",NA,NA,21,34.6,726.6,"new"
"11366016519","6057508679","2017-09","A","301818",NA,NA,87,34.6,3010.2,"new"
"11366232967","6057625095","2017-09","A","301830",NA,NA,29,34.6,1003.4,"new"
"11366293767","6057657607","2017-09","A","301832",NA,NA,89,34.6,3079.4,"new"
"11366361415","6057696391","2017-09","A","301834",NA,NA,45,34.6,1557,"new"
"11366441607","6057739783","2017-09","A","301839",NA,NA,89,34.6,3079.4,"new"
"11366591751","6057813383","2017-09","A","301841",NA,NA,80,34.6,2768,"new"
"11366615111","6057827719","2017-09","A","301844",NA,NA,48,34.6,1660.8,"new"
"11366639943","6057839559","2017-09","A","222726",NA,NA,70,34.6,2422,"new"
"11366642055","6057840455","2017-09","A","301846",NA,NA,89,34.6,3079.4,"new"
"11366720839","6057882567","2017-09","A","301850",NA,NA,81,34.6,2802.6,"new"
"11366743623","6057893703","2017-09","A","301851",NA,NA,97,34.6,3356.2,"new"
"11366752967","6057899527","2017-09","A","301853",NA,NA,37,34.6,1280.2,"new"
"11366789447","6057918471","2017-09","A","301854",NA,NA,89,34.6,3079.4,"new"
"11366855879","6057952071","2017-09","A","301856",NA,NA,36,34.6,1245.6,"new"
"11366903751","6057978119","2017-09","A","298062",NA,NA,33,34.6,1141.8,"new"
"11366918407","6057985671","2017-09","A","301857",NA,NA,93,34.6,3217.8,"new"
"11366996039","6058025479","2017-09","A","301860",NA,NA,35,34.6,1211,"new"
"11367073479","6058065607","2017-09","A","301863",NA,NA,77,34.6,2664.2,"new"
"11367167175","6058116103","2017-09","A","301866",NA,NA,100,34.6,3460,"new"
"11367275591","6058175943","2017-09","A","301868",NA,NA,37,34.6,1280.2,"new"
"11367493063","6058292423","2017-09","A","301871",NA,NA,59,34.6,2041.4,"new"
"11367511687","6058303815","2017-09","A","301873",NA,NA,94,34.6,3252.4,"new"
"11367516999","6058305991","2017-09","A","301874",NA,NA,69,34.6,2387.4,"new"
"11367628935","6058366791","2017-09","A","301876",NA,NA,24,34.6,830.4,"new"
"11367675975","6058390279","2017-09","A","301877",NA,NA,100,34.6,3460,"new"
"11367806535","6058459975","2017-09","A","301880",NA,NA,78,34.6,2698.8,"new"
"11367865415","6058488711","2017-09","A","301881",NA,NA,96,34.6,3321.6,"new"
"11369544327","6059430791","2017-09","A","301966",NA,NA,72,34.6,2491.2,"new"
"11369553287","6059435911","2017-09","A","297197",NA,NA,55,34.6,1903,"new"
"11369652295","6059491783","2017-09","A","301973",NA,NA,61,34.6,2110.6,"new"
"11369756679","6059553607","2017-09","A","301987",NA,NA,44,34.6,1522.4,"new"
"11369799943","6059577799","2017-09","A","301991",NA,NA,24,34.6,830.4,"new"
"11369859015","6059612103","2017-09","A","210559",NA,NA,98,34.6,3390.8,"new"
"11369943175","6059654791","2017-09","A","301997",NA,NA,67,34.6,2318.2,"new"
"11370074695","6059727687","2017-09","A","302004",NA,NA,33,34.6,1141.8,"new"
"11370094407","6059737927","2017-09","A","297290",NA,NA,51,34.6,1764.6,"new"
"11370179655","6059790087","2017-09","A","302006",NA,NA,32,34.6,1107.2,"new"
"11370342663","6059885319","2017-09","A","302019",NA,NA,25,34.6,865,"new"
"11370863495","6060169607","2017-09","A","285382",NA,NA,52,34.6,1799.2,"new"
"11371002503","6060241607","2017-09","A","302051",NA,NA,81,34.6,2802.6,"new"
"11371060551","6060267207","2017-09","A","302054",NA,NA,50,34.6,1730,"new"
"11371110151","6060291271","2017-09","A","302058",NA,NA,24,34.6,830.4,"new"
"11371356423","6060412615","2017-09","A","302069",NA,NA,14,34.6,484.4,"new"
"11371613511","6060541127","2017-09","A","4220",NA,NA,53,34.6,1833.8,"new"
"11371655239","6060560839","2017-09","A","302080",NA,NA,12,34.6,415.2,"new"
"11371693703","6060581895","2017-09","A","302085",NA,NA,80,34.6,2768,"new"
"11371712839","6060592007","2017-09","A","302088",NA,NA,92,34.6,3183.2,"new"
"11371736135","6060604167","2017-09","A","302090",NA,NA,66,34.6,2283.6,"new"
"11371977351","6060727111","2017-09","A","302099",NA,NA,77,34.6,2664.2,"new"
"11372238087","6060866759","2017-09","A","196499",NA,NA,52,34.6,1799.2,"new"
"11372278791","6060888519","2017-09","A","302109",NA,NA,73,34.6,2525.8,"new"
"11372314183","6060907847","2017-09","A","302112",NA,NA,37,34.6,1280.2,"new"
"11372353863","6060932487","2017-09","A","302114",NA,NA,48,34.6,1660.8,"new"
"11372381383","6060947015","2017-09","A","302117",NA,NA,42,34.6,1453.2,"new"
"11372386823","6060950919","2017-09","A","302118",NA,NA,40,34.6,1384,"new"
"11372524999","6061029447","2017-09","A","302120",NA,NA,16,34.6,553.6,"new"
"11372554439","6061041287","2017-09","A","302122",NA,NA,74,34.6,2560.4,"new"
"11372737287","6061134663","2017-09","A","302125",NA,NA,69,34.6,2387.4,"new"
"11372830279","6061185223","2017-09","A","302126",NA,NA,21,34.6,726.6,"new"
"11372831047","6061185543","2017-09","A","302127",NA,NA,74,34.6,2560.4,"new"
"11373060807","6061307335","2017-09","A","302133",NA,NA,39,34.6,1349.4,"new"
"11373197639","6061383879","2017-09","A","302137",NA,NA,40,34.6,1384,"new"
"11373247047","6061411975","2017-09","A","302138",NA,NA,36,34.6,1245.6,"new"
"11373357959","6061471303","2017-09","A","302140",NA,NA,47,34.6,1626.2,"new"
"11373869511","6061747143","2017-09","A","302149",NA,NA,45,34.6,1557,"new"
"11374008775","6061825799","2017-09","A","302154",NA,NA,28,34.6,968.8,"new"
"11374230535","6061941831","2017-09","A","302159",NA,NA,78,34.6,2698.8,"new"
"11374312391","6061988167","2017-09","A","302161",NA,NA,61,34.6,2110.6,"new"
"11375286023","6062520391","2017-09","A","302208",NA,NA,87,34.6,3010.2,"new"
"11375324231","6062542279","2017-09","A","302213",NA,NA,49,34.6,1695.4,"new"
"11375398471","6062584455","2017-09","A","3117",NA,NA,19,34.6,657.4,"new"
"11375475015","6062626759","2017-09","A","302226",NA,NA,26,34.6,899.6,"new"
"11375498055","6062638791","2017-09","A","302230",NA,NA,52,34.6,1799.2,"new"
"11375833287","6062825223","2017-09","A","302274",NA,NA,82,34.6,2837.2,"new"
"11375833863","6062825671","2017-09","A","302275",NA,NA,15,34.6,519,"new"
"11375890119","6062856327","2017-09","A","302283",NA,NA,22,34.6,761.2,"new"
"11375925639","6062877191","2017-09","A","293263",NA,NA,95,34.6,3287,"new"
"11375961543","6062896071","2017-09","A","302290",NA,NA,38,34.6,1314.8,"new"
"11376069767","6062950855","2017-09","A","302296",NA,NA,76,34.6,2629.6,"new"
"11376161095","6063000903","2017-09","A","302302",NA,NA,39,34.6,1349.4,"new"
"11376196167","6063021511","2017-09","A","302304",NA,NA,14,34.6,484.4,"new"
"11376215431","6063034887","2017-09","A","302305",NA,NA,42,34.6,1453.2,"new"
"11376272135","6063064903","2017-09","A","302306",NA,NA,14,34.6,484.4,"new"
"11376274759","6063066119","2017-09","A","302307",NA,NA,35,34.6,1211,"new"
"11376414599","6063142023","2017-09","A","225511",NA,NA,58,34.6,2006.8,"new"
"11376440903","6063155719","2017-09","A","302317",NA,NA,100,34.6,3460,"new"
"11376544263","6063207431","2017-09","A","302325",NA,NA,22,34.6,761.2,"new"
"11376556231","6063214087","2017-09","A","302327",NA,NA,54,34.6,1868.4,"new"
"11376717447","6063296903","2017-09","A","302344",NA,NA,98,34.6,3390.8,"new"
"11376826567","6063352583","2017-09","A","284177",NA,NA,75,34.6,2595,"new"
"11376836999","6063358599","2017-09","A","302351",NA,NA,46,34.6,1591.6,"new"
"11376883335","6063381767","2017-09","A","302357",NA,NA,48,34.6,1660.8,"new"
"11376906951","6063394951","2017-09","A","177407",NA,NA,55,34.6,1903,"new"
"11376968135","6063427015","2017-09","A","302363",NA,NA,11,34.6,380.6,"new"
"11377021511","6063454471","2017-09","A","302371",NA,NA,22,34.6,761.2,"new"
"11377133063","6063509703","2017-09","A","302380",NA,NA,57,34.6,1972.2,"new"
"11377165767","6063526407","2017-09","A","302383",NA,NA,70,34.6,2422,"new"
"11377234695","6063560647","2017-09","A","302388",NA,NA,29,34.6,1003.4,"new"
"11377323975","6063606023","2017-09","A","291835",NA,NA,35,34.6,1211,"new"
"11377382023","6063638023","2017-09","A","302396",NA,NA,96,34.6,3321.6,"new"
"11377495111","6063692615","2017-09","A","302400",NA,NA,67,34.6,2318.2,"new"
"11377500679","6063695559","2017-09","A","302401",NA,NA,46,34.6,1591.6,"new"
"11377505799","6063698567","2017-09","A","302402",NA,NA,75,34.6,2595,"new"
"11377524743","6063709703","2017-09","A","302407",NA,NA,99,34.6,3425.4,"new"
"11377550855","6063724039","2017-09","A","225671",NA,NA,11,34.6,380.6,"new"
"11377611143","6063755207","2017-09","A","302411",NA,NA,34,34.6,1176.4,"new"
"11377792647","6063849159","2017-09","A","302422",NA,NA,96,34.6,3321.6,"new"
"11377996999","6063956167","2017-09","A","302432",NA,NA,44,34.6,1522.4,"new"
"11378322631","6064134919","2017-09","A","302442",NA,NA,70,34.6,2422,"new"
"11378333319","6064140807","2017-09","A","224850",NA,NA,95,34.6,3287,"new"
"11378344775","6064146887","2017-09","A","302443",NA,NA,27,34.6,934.2,"new"
"11378467975","6064213319","2017-09","A","224912",NA,NA,95,34.6,3287,"new"
"11378507015","6064234119","2017-09","A","302453",NA,NA,51,34.6,1764.6,"new"
"11378560775","6064265287","2017-09","A","302455",NA,NA,69,34.6,2387.4,"new"
"11378564423","6064266631","2017-09","A","302456",NA,NA,20,34.6,692,"new"
"11378611143","6064292039","2017-09","A","302457",NA,NA,25,34.6,865,"new"
"11378647047","6064311687","2017-09","A","302458",NA,NA,38,34.6,1314.8,"new"
"11378682375","6064332231","2017-09","A","235898",NA,NA,61,34.6,2110.6,"new"
"11378688519","6064335815","2017-09","A","164309",NA,NA,62,34.6,2145.2,"new"
"11378718215","6064352967","2017-09","A","302464",NA,NA,48,34.6,1660.8,"new"
"11378722631","6064355143","2017-09","A","302465",NA,NA,26,34.6,899.6,"new"
"11378723911","6064355975","2017-09","A","302466",NA,NA,88,34.6,3044.8,"new"
"11378773831","6064383431","2017-09","A","302470",NA,NA,42,34.6,1453.2,"new"
"11378874055","6064439751","2017-09","A","302471",NA,NA,32,34.6,1107.2,"new"
"11378879495","6064441927","2017-09","A","302472",NA,NA,95,34.6,3287,"new"
"11379120583","6064574599","2017-09","A","302485",NA,NA,77,34.6,2664.2,"new"
"11379191431","6064615303","2017-09","A","302490",NA,NA,42,34.6,1453.2,"new"
"11379233927","6064640071","2017-09","A","302494",NA,NA,31,34.6,1072.6,"new"
"11379261255","6064656583","2017-09","A","302495",NA,NA,77,34.6,2664.2,"new"
"11379301127","6064678151","2017-09","A","302497",NA,NA,63,34.6,2179.8,"new"
"11379327815","6064694087","2017-09","A","302498",NA,NA,48,34.6,1660.8,"new"
"11379396615","6064734023","2017-09","A","302503",NA,NA,88,34.6,3044.8,"new"
"11379444423","6064761863","2017-09","A","302505",NA,NA,96,34.6,3321.6,"new"
"11379848775","6064992199","2017-09","A","302515",NA,NA,60,34.6,2076,"new"
"11379975751","6065062599","2017-09","A","163030",NA,NA,46,34.6,1591.6,"new"
"11381019719","6065647367","2017-09","A","302579",NA,NA,100,34.6,3460,"new"
"11381256519","6065778567","2017-09","A","302600",NA,NA,80,34.6,2768,"new"
"11381265415","6065783687","2017-09","A","302601",NA,NA,28,34.6,968.8,"new"
"11381353863","6065836935","2017-09","A","302617",NA,NA,21,34.6,726.6,"new"
"11381446855","6065895559","2017-09","A","157970",NA,NA,36,34.6,1245.6,"new"
"11381473159","6065912263","2017-09","A","302627",NA,NA,24,34.6,830.4,"new"
"11381634247","6066001351","2017-09","A","302640",NA,NA,47,34.6,1626.2,"new"
"11381650567","6066011463","2017-09","A","302642",NA,NA,81,34.6,2802.6,"new"
"11381650759","6066011655","2017-09","A","58280",NA,NA,34,34.6,1176.4,"new"
"11381769095","6066076551","2017-09","A","302650",NA,NA,71,34.6,2456.6,"new"
"11381801671","6066091975","2017-09","A","302652",NA,NA,75,34.6,2595,"new"
"11381813575","6066098055","2017-09","A","302654",NA,NA,26,34.6,899.6,"new"
"11381981703","6066196935","2017-09","A","297565",NA,NA,30,34.6,1038,"new"
"11382006023","6066211527","2017-09","A","302671",NA,NA,17,34.6,588.2,"new"
"11382080583","6066252167","2017-09","A","302673",NA,NA,90,34.6,3114,"new"
"11382337543","6066402631","2017-09","A","302689",NA,NA,20,34.6,692,"new"
"11382429063","6066451591","2017-09","A","302696",NA,NA,87,34.6,3010.2,"new"
"11382570823","6066531783","2017-09","A","302705",NA,NA,30,34.6,1038,"new"
"11382720519","6066607175","2017-09","A","302710",NA,NA,67,34.6,2318.2,"new"
"11382785415","6066634119","2017-09","A","302717",NA,NA,57,34.6,1972.2,"new"
"11382867079","6066682439","2017-09","A","302720",NA,NA,44,34.6,1522.4,"new"
"11383194887","6066833543","2017-09","A","178575",NA,NA,71,34.6,2456.6,"new"
"11383203015","6066838151","2017-09","A","302732",NA,NA,96,34.6,3321.6,"new"
"11383243207","6066859719","2017-09","A","302736",NA,NA,72,34.6,2491.2,"new"
"11383432455","6066956359","2017-09","A","302752",NA,NA,53,34.6,1833.8,"new"
"11383567047","6067027847","2017-09","A","302768",NA,NA,72,34.6,2491.2,"new"
"11383627719","6067061447","2017-09","A","302773",NA,NA,54,34.6,1868.4,"new"
"11383677191","6067086343","2017-09","A","302776",NA,NA,14,34.6,484.4,"new"
"11383707591","6067101831","2017-09","A","302777",NA,NA,67,34.6,2318.2,"new"
"11383712647","6067105607","2017-09","A","302779",NA,NA,40,34.6,1384,"new"
"11383829127","6067171399","2017-09","A","302790",NA,NA,68,34.6,2352.8,"new"
"11384027463","6067278343","2017-09","A","229763",NA,NA,76,34.6,2629.6,"new"
"11384078599","6067304839","2017-09","A","302811",NA,NA,75,34.6,2595,"new"
"11384095687","6067314183","2017-09","A","302813",NA,NA,16,34.6,553.6,"new"
"11384132999","6067333383","2017-09","A","302815",NA,NA,95,34.6,3287,"new"
"11384386503","6067477063","2017-09","A","302833",NA,NA,79,34.6,2733.4,"new"
"11384461063","6067517383","2017-09","A","302840",NA,NA,19,34.6,657.4,"new"
"11384511815","6067546503","2017-09","A","302847",NA,NA,24,34.6,830.4,"new"
"11384544967","6067564167","2017-09","A","302849",NA,NA,99,34.6,3425.4,"new"
"11384573895","6067579399","2017-09","A","302851",NA,NA,17,34.6,588.2,"new"
"11384722055","6067661959","2017-09","A","304557",NA,NA,30,34.6,1038,"new"
"11384760839","6067683399","2017-09","A","302864",NA,NA,57,34.6,1972.2,"new"
"11385052167","6067843719","2017-09","A","302871",NA,NA,43,34.6,1487.8,"new"
"11385073287","6067853447","2017-09","A","302872",NA,NA,31,34.6,1072.6,"new"
"11385086983","6067861127","2017-09","A","286755",NA,NA,87,34.6,3010.2,"new"
"11385110023","6067873927","2017-09","A","302874",NA,NA,81,34.6,2802.6,"new"
"11385192903","6067916295","2017-09","A","302875",NA,NA,91,34.6,3148.6,"new"
"11385218567","6067929287","2017-09","A","302876",NA,NA,77,34.6,2664.2,"new"
"11385368647","6068009479","2017-09","A","302877",NA,NA,16,34.6,553.6,"new"
"11385692743","6068170055","2017-09","A","302884",NA,NA,33,34.6,1141.8,"new"
"11385700743","6068174471","2017-09","A","302887",NA,NA,22,34.6,761.2,"new"
"11385749511","6068202311","2017-09","A","302888",NA,NA,42,34.6,1453.2,"new"
"11385757703","6068206599","2017-09","A","197986",NA,NA,52,34.6,1799.2,"new"
"11386345799","6068510983","2017-09","A","302901",NA,NA,10,34.6,346,"new"
"11386544071","6068612743","2017-09","A","295067",NA,NA,41,34.6,1418.6,"new"
"11386829063","6068758151","2017-09","A","302907",NA,NA,99,34.6,3425.4,"new"
"11389205127","6069919559","2017-09","A","174462",NA,NA,36,34.6,1245.6,"new"
"11389558663","6070098439","2017-09","A","303004",NA,NA,41,34.6,1418.6,"new"
"11389639815","6070141511","2017-09","A","303013",NA,NA,35,34.6,1211,"new"
"11389695751","6070174215","2017-09","A","292800",NA,NA,66,34.6,2283.6,"new"
"11389891463","6070285831","2017-09","A","303053",NA,NA,87,34.6,3010.2,"new"
"11389915527","6070300807","2017-09","A","303060",NA,NA,88,34.6,3044.8,"new"
"11389934279","6070310919","2017-09","A","303067",NA,NA,10,34.6,346,"new"
"11389948359","6070319047","2017-09","A","303071",NA,NA,100,34.6,3460,"new"
"11389991751","6070343495","2017-09","A","303082",NA,NA,23,34.6,795.8,"new"
"11390212871","6070463495","2017-09","A","303123",NA,NA,15,34.6,519,"new"
"11390294855","6070511431","2017-09","A","303136",NA,NA,33,34.6,1141.8,"new"
"11390389447","6070563207","2017-09","A","302691",NA,NA,99,34.6,3425.4,"new"
"11390446983","6070598215","2017-09","A","303154",NA,NA,18,34.6,622.8,"new"
"11390493063","6070622663","2017-09","A","303160",NA,NA,34,34.6,1176.4,"new"
"11390511751","6070633863","2017-09","A","303162",NA,NA,21,34.6,726.6,"new"
"11390636807","6070700743","2017-09","A","303175",NA,NA,33,34.6,1141.8,"new"
"11390807367","6070795399","2017-09","A","303191",NA,NA,87,34.6,3010.2,"new"
"11390833223","6070809991","2017-09","A","303194",NA,NA,82,34.6,2837.2,"new"
"11390932743","6070868103","2017-09","A","303206",NA,NA,65,34.6,2249,"new"
"11391160775","6070973703","2017-09","A","303223",NA,NA,73,34.6,2525.8,"new"
"11391212679","6070996039","2017-09","A","303228",NA,NA,64,34.6,2214.4,"new"
"11391430279","6071090823","2017-09","A","228823",NA,NA,87,34.6,3010.2,"new"
"11391468103","6071109127","2017-09","A","303242",NA,NA,13,34.6,449.8,"new"
"11391670279","6071199367","2017-09","A","303259",NA,NA,95,34.6,3287,"new"
"11391679047","6071203783","2017-09","A","303260",NA,NA,39,34.6,1349.4,"new"
"11391687879","6071207623","2017-09","A","303261",NA,NA,19,34.6,657.4,"new"
"11392144007","6071430471","2017-09","A","303283",NA,NA,47,34.6,1626.2,"new"
"11392154439","6071435975","2017-09","A","303285",NA,NA,64,34.6,2214.4,"new"
"11392490311","6071600967","2017-09","A","215056",NA,NA,78,34.6,2698.8,"new"
"11392537159","6071625543","2017-09","A","303309",NA,NA,28,34.6,968.8,"new"
"11392583687","6071649735","2017-09","A","303313",NA,NA,47,34.6,1626.2,"new"
"11392685575","6071704647","2017-09","A","303322",NA,NA,98,34.6,3390.8,"new"
"11392710279","6071715911","2017-09","A","303326",NA,NA,15,34.6,519,"new"
"11392786055","6071754759","2017-09","A","303333",NA,NA,35,34.6,1211,"new"
"11392816711","6071771399","2017-09","A","303336",NA,NA,42,34.6,1453.2,"new"
"11392843655","6071786887","2017-09","A","303338",NA,NA,12,34.6,415.2,"new"
"11393123847","6071967559","2017-09","A","303350",NA,NA,72,34.6,2491.2,"new"
"11393189063","6072003399","2017-09","A","303352",NA,NA,58,34.6,2006.8,"new"
"11393238663","6072030087","2017-09","A","303353",NA,NA,88,34.6,3044.8,"new"
"11393261255","6072041799","2017-09","A","303355",NA,NA,55,34.6,1903,"new"
"11393447367","6072141767","2017-09","A","303364",NA,NA,96,34.6,3321.6,"new"
"11393481351","6072159815","2017-09","A","303366",NA,NA,46,34.6,1591.6,"new"
"11393596935","6072226119","2017-09","A","235158",NA,NA,33,34.6,1141.8,"new"
"11393597831","6072226631","2017-09","A","164316",NA,NA,26,34.6,899.6,"new"
"11393695879","6072279239","2017-09","A","303375",NA,NA,58,34.6,2006.8,"new"
"11393759047","6072319751","2017-09","A","235052",NA,NA,77,34.6,2664.2,"new"
"11393871879","6072382663","2017-09","A","303383",NA,NA,39,34.6,1349.4,"new"
"11394097287","6072518791","2017-09","A","303389",NA,NA,81,34.6,2802.6,"new"
"11394145095","6072547335","2017-09","A","303393",NA,NA,56,34.6,1937.6,"new"
"11394258503","6072614599","2017-09","A","303399",NA,NA,95,34.6,3287,"new"
"11394279175","6072625991","2017-09","A","303401",NA,NA,91,34.6,3148.6,"new"
"11394426247","6072713735","2017-09","A","303403",NA,NA,95,34.6,3287,"new"
"11394494407","6072752135","2017-09","A","303405",NA,NA,57,34.6,1972.2,"new"
"11394514823","6072764487","2017-09","A","303406",NA,NA,28,34.6,968.8,"new"
"11394614471","6072826631","2017-09","A","303408",NA,NA,33,34.6,1141.8,"new"
"11394730439","6072891527","2017-09","A","222692",NA,NA,53,34.6,1833.8,"new"
"11394809863","6072937095","2017-09","A","303418",NA,NA,72,34.6,2491.2,"new"
"11394898823","6072987271","2017-09","A","4214",NA,NA,43,34.6,1487.8,"new"
"11395628295","6073397831","2017-09","A","303449",NA,NA,92,34.6,3183.2,"new"
"11395648135","6073408391","2017-09","A","303450",NA,NA,49,34.6,1695.4,"new"
"11396499207","6073868871","2017-09","A","303546",NA,NA,45,34.6,1557,"new"
"11396628295","6073945223","2017-09","A","303571",NA,NA,33,34.6,1141.8,"new"
"11396713159","6073988871","2017-09","A","303587",NA,NA,27,34.6,934.2,"new"
"11396753671","6074010951","2017-09","A","303592",NA,NA,45,34.6,1557,"new"
"11396758855","6074014407","2017-09","A","303593",NA,NA,87,34.6,3010.2,"new"
"11396812935","6074044679","2017-09","A","303603",NA,NA,96,34.6,3321.6,"new"
"11396889095","6074086471","2017-09","A","303611",NA,NA,41,34.6,1418.6,"new"
"11396912327","6074100103","2017-09","A","303614",NA,NA,16,34.6,553.6,"new"
"11396913991","6074101191","2017-09","A","303615",NA,NA,32,34.6,1107.2,"new"
"11396915527","6074102087","2017-09","A","303616",NA,NA,28,34.6,968.8,"new"
"11396952711","6074122375","2017-09","A","303623",NA,NA,46,34.6,1591.6,"new"
"11396980295","6074139783","2017-09","A","303625",NA,NA,14,34.6,484.4,"new"
"11396987911","6074145799","2017-09","A","303626",NA,NA,61,34.6,2110.6,"new"
